2517951,37626,32,18,3.60211707292658,6.10217243038761e-05,16.2739,0.0111381,0.160584,0.000109896,0.000739574,0
2518004,37627,32,18,3.74795741663625,9.3484307009084e-05,16.3649,0.0140425,0.385412,0.000246118,0.000919354,0
2518051,37627,32,18,3.90014687485951,0.000130722919972337,16.3841,0.0174937,0.385412,0.000327013,0.00109844,0
2518104,37629,32,18,4.05899706308237,0.000173336440190488,16.3372,0.0505603,0.204896,0.00172809,0.00229746,0
2518151,37629,32,18,4.22481356397475,0.000221982345727264,16.3257,0.0656683,0.157192,0.00309946,0.00347335,0
2518204,37630,32,18,4.39789406626774,0.000277336517079032,16.3287,0.048575,0.151732,0.00102054,0.00354387,0
2518251,37631,32,18,4.57852614980437,0.000340137066111369,16.3363,0.0486261,0.151732,0.00102054,0.0036899,0
2518304,37632,32,18,4.76698492698904,0.000411183065648029,16.3278,0.0359818,0.122892,-0.00110875,0.00315855,0
2518351,37633,32,18,4.96353041146707,0.000491283050824428,16.3275,0.0276342,0.119559,-0.00307691,0.00251545,0
2518404,37634,32,18,5.16840466650834,0.000581234299482114,16.3433,0.0205487,0.149709,-0.00490713,0.00184356,0
2518451,37635,32,18,5.38182885802754,0.000681837434937682,16.4399,-0.148996,0.201864,-0.0292051,-0.00360753,0
2518504,37636,32,18,5.60400030693958,0.0007940161693203,16.4571,-0.105486,0.230435,-0.0138909,-0.00606387,0
2518551,37637,32,18,5.83508903352406,0.000918556196340206,16.4273,-0.135115,0.237635,-0.00551189,-0.0104252,0
2518604,37638,32,18,6.07523581914342,0.0010562258289763,16.3926,-0.122889,0.191934,0.0119504,-0.0120702,0
2518651,37639,32,18,6.32454909420914,0.00120772815869095,16.3672,-0.106002,0.134842,0.0286267,-0.0122345,0
2518704,37640,32,18,6.5831026359298,0.00137373093365427,16.3527,-0.138453,0.104583,0.0200075,-0.012909,0
2518751,37641,32,18,6.85093362958984,0.0015548442801223,16.3709,-0.0877224,0.113721,0.0448867,-0.0127329,0
2518804,37642,32,18,7.12804122659947,0.00175167454057483,16.3458,-0.0818023,0.0785123,0.0557181,-0.0121161,0
2518851,37643,32,18,7.41438570990575,0.00196474317689474,16.3445,-0.0864835,0.090742,0.0583943,-0.0115985,0
2518904,37644,32,18,7.70988870344101,0.00219457809375438,16.3315,-0.120236,0.0919521,0.0426823,-0.0117611,0
2518951,37645,32,18,8.0144329580654,0.00244162928384615,16.3482,-0.0665651,0.0999531,0.0729498,-0.0113377,0
2519004,37646,32,18,8.32786353409141,0.00270640138361616,16.3478,-0.0498241,0.117569,0.0860796,-0.0102738,0
2519051,37647,32,18,8.64999095183457,0.00298934309255753,16.3494,-0.0194091,0.120079,0.107379,-0.00894775,0
2519104,37648,32,18,8.98059277561273,0.0032964405632392,16.3037,-0.0535858,0.0967678,0.0865147,-0.00861243,0
2519151,37649,32,18,9.31941737668729,0.00362207514348837,16.3096,0.0110072,0.0883516,0.1254,-0.00774515,0
2519204,37650,32,18,9.66618785965175,0.00396672177919404,16.3181,0.0388119,0.0614386,0.142347,-0.00604326,0
2519251,37650,32,18,10.0206064206727,0.00433084630213521,16.2976,0.0402346,-0.0190165,0.141938,-0.00451555,0
2519304,37652,32,18,10.3823590805522,0.00471492680605195,16.2665,-0.0153528,-0.0474558,0.10392,-0.00414756,0
2519351,37652,32,18,10.751120595674,0.00511947246799481,16.261,0.0340451,-0.0612438,0.132175,-0.00340804,0
2519404,37654,32,18,11.1265593945529,0.0055450133490615,16.242,0.0256336,-0.122603,0.124195,-0.00246796,0
2519451,37655,32,18,11.5083424486153,0.00599212056854769,16.2015,0.0230561,-0.173641,0.118577,-0.00163174,0
2519504,37655,32,18,11.8961397956534,0.00646125208064414,16.1897,-0.0167651,-0.173795,0.0888131,-0.00124959,0
2519551,37656,32,18,12.2896288125308,0.00695279302616896,16.1756,0.0262922,-0.17482,0.109249,-0.000532826,0
2519604,37657,32,18,12.6884979668826,0.00746725197267386,16.1562,0.0170956,-0.168992,0.0972521,9.15341e-05,0
2519651,37658,32,18,13.1082355602978,0.00800496015471257,16.1441,0.0140877,-0.172045,0.0891301,0.00048957,0
2519704,37659,32,18,13.530502307052,0.00856632678940176,16.1283,-0.014314,-0.180594,0.0670368,0.000826095,0
2519751,37660,32,18,13.9553107689782,0.00915170729152827,16.1224,0.00525588,-0.180311,0.0716439,0.00118309,0
2519804,37661,32,18,14.3826733424677,0.00976143985136028,16.1279,-0.0104375,-0.168004,0.0571237,0.00107483,0
2519851,37662,32,18,14.812602280623,0.0103958461017649,16.1028,-0.028874,-0.169404,0.040834,0.000697733,0
2519904,37663,32,18,15.245109628735,0.0110552268878521,16.0963,-0.0501166,-0.164777,0.0273874,0.000421825,0
2519951,37664,31,18,15.6802072480693,0.0117398692450443,16.0947,-0.0479605,-0.157663,0.0249994,0.000119982,0
2520004,37665,31,18,16.1179068623322,0.0124500748779245,16.0777,-0.0450894,-0.153046,0.0263494,-0.000642672,0
2520051,37666,31,18,16.5582200339217,0.0131861233108259,16.08,-0.0457342,-0.133431,0.0255567,-0.00127544,0
2520104,37667,31,18,17.0011580902578,0.0139483347323251,16.0676,-0.0686211,-0.134898,0.0123693,-0.00164052,0
2520151,37668,31,18,17.4467321653736,0.0147371433310765,16.0459,-0.0677645,-0.152046,0.0127624,-0.00219809,0
2520204,37669,31,18,17.8949531540171,0.0155528912499934,16.0351,-0.0564189,-0.162542,0.0173365,-0.00243797,0
2520251,37670,31,18,18.3458316111842,0.0163958848611657,16.016,-0.0802743,-0.192735,0.00166697,-0.00305842,0
2520304,37671,31,18,18.7993781580863,0.0172665050575066,15.9805,-0.0957453,-0.240717,-0.00753315,-0.00380813,0
2520351,37672,31,18,19.2556032107402,0.0181651734524033,15.9439,-0.0974783,-0.256486,-0.00501826,-0.00433461,0
2520404,37673,31,18,19.7145172995246,0.0190923290862217,15.9255,-0.133049,-0.258924,-0.0283853,-0.00511062,0
2520451,37674,31,18,20.1761304827935,0.020048431521593,15.9168,-0.168737,-0.255165,-0.0481171,-0.00650092,0
2520504,37675,31,18,20.640452548273,0.0210339546638083,15.9204,-0.213816,-0.228757,-0.073807,-0.00807741,0
2520551,37675,31,18,21.1074930960596,0.0220494001944011,15.9232,-0.202563,-0.208489,-0.0600307,-0.00909561,0
2520604,37676,31,18,21.5772615455567,0.0230952797984915,15.917,-0.247235,-0.198137,-0.0867383,-0.0103104,0
2520651,37677,31,18,22.0497670911952,0.0241721549053532,15.9369,-0.255788,-0.16393,-0.0887914,-0.0118904,0
2520704,37678,31,18,22.5250191166959,0.0252805734265588,15.9577,-0.2631,-0.12963,-0.0895625,-0.0131992,0
2520751,37679,31,18,23.0030263479447,0.0264211078511035,15.978,-0.211747,-0.108326,-0.0514403,-0.013726,0
2520804,37680,31,18,23.483797316916,0.0275942878622705,15.979,-0.261996,-0.0983007,-0.0839305,-0.0145754,0
2520851,37681,31,18,23.9673400393402,0.0288007324371495,15.9875,-0.25444,-0.0876638,-0.076453,-0.0152973,0
2520904,37682,31,18,24.4536625962125,0.0300410713761014,15.99,-0.256366,-0.0919851,-0.0755202,-0.0158409,0
2520951,37683,31,18,24.942772860827,0.0313160357327382,15.9887,-0.221955,-0.0886004,-0.0485761,-0.0162086,0
2521004,37684,31,18,25.4346785451955,0.0326263070638916,15.9825,-0.261233,-0.0911879,-0.0733335,-0.0168027,0
2521051,37685,31,18,25.9293871471673,0.0339725770142364,15.9865,-0.253121,-0.0893619,-0.0651227,-0.0171443,0
2521104,37686,31,18,26.4269059804852,0.0353555971271541,15.9986,-0.246486,-0.0728231,-0.0577781,-0.0173178,0
2521151,37687,31,18,26.9272421310667,0.0367761340871964,16.0135,-0.212869,-0.0546753,-0.0314243,-0.0175151,0
2521204,37688,31,18,27.4304024945878,0.0382350581860453,16.0156,-0.246404,-0.0456186,-0.0516078,-0.0179015,0
2521251,37689,31,18,27.9363937959355,0.0397331703186956,16.0135,-0.268264,-0.0630235,-0.0622025,-0.0181004,0
2521304,37690,32,18,28.4452221781023,0.0412713723897948,16.0299,-0.274413,-0.0514048,-0.0617568,-0.0183242,0
2521351,37690,32,18,28.9568939837939,0.0428506989595685,16.0266,-0.250471,-0.0504926,-0.0411338,-0.018563,0
2521404,37691,32,18,29.471415319295,0.044472048770488,16.0227,-0.280916,-0.0458677,-0.059444,-0.0189459,0
2521451,37692,31,18,29.9887920699553,0.0461363843978964,16.0258,-0.266319,-0.030674,-0.0477941,-0.0188519,0
2521504,37693,31,18,30.5090302196246,0.0478447154971855,16.032,-0.25336,-0.0273328,-0.0377128,-0.0185776,0
2521551,37694,31,18,31.0321349221848,0.049598072070569,16.0329,-0.225061,-0.0354007,-0.0163522,-0.0184547,0
2521604,37695,31,18,31.5581116992533,0.0513974778018006,16.0198,-0.234061,-0.0456936,-0.0220383,-0.018391,0
2521651,37696,31,18,32.0869655688747,0.0532439647538395,16.0159,-0.216297,-0.0422787,-0.00919051,-0.0176384,0
2521704,37697,31,18,32.6187012973986,0.0551385300679494,16.003,-0.192147,-0.0648602,0.00658621,-0.0166743,0
2521751,37698,31,18,33.1533234311614,0.0570822434665136,15.9985,-0.165103,-0.0753726,0.0248878,-0.0160848,0
2521804,37699,31,18,33.6908362900706,0.0590762364807954,15.9663,-0.151516,-0.0967681,0.0322202,-0.0148844,0
2521851,37699,31,18,34.2312439428283,0.0611214728268557,15.9544,-0.14291,-0.105602,0.0355308,-0.0142408,0
2521904,37700,31,18,34.774550535768,0.0632189334031268,15.9473,-0.125783,-0.107272,0.0449286,-0.0128998,0
2521951,37701,31,18,35.3207595673141,0.065369599674867,15.9437,-0.112894,-0.115675,0.0515773,-0.0115893,0
2522004,37702,31,18,35.8698739964186,0.0675744367895612,15.9038,-0.095251,-0.124876,0.0624312,-0.0107714,0
2522051,37703,31,18,36.4218970844629,0.0698344401799168,15.8852,-0.0907428,-0.140672,0.0621337,-0.00998102,0
2522104,37704,31,18,36.9768312724823,0.0721504241966018,15.87,-0.0773368,-0.155955,0.0693012,-0.00862924,0
2522151,37705,31,18,37.5346789828537,0.0745233270518684,15.8562,-0.0670592,-0.168993,0.0744205,-0.00738731,0
2522251,37707,31,18,38.0954423387864,0.0769540278184604,15.8345,-0.0543292,-0.173391,0.078906,-0.00591233,0
2522304,37708,31,18,38.6591228722648,0.0794433930052331,15.7996,-0.0465145,-0.199834,0.0819509,-0.0048735,0
2522351,37709,31,18,39.2257221985268,0.0819922828040412,15.7719,-0.02886,-0.224306,0.0912955,-0.00384542,0
2522404,37710,31,18,39.7952419731413,0.0846015735902238,15.7618,-0.0292425,-0.225784,0.0894427,-0.00312835,0
2522451,37711,31,18,40.3676828470617,0.0872721328909796,15.7522,-0.00871996,-0.226447,0.0985816,-0.00226106,0
2522504,37712,31,18,40.9430456031131,0.0900048130410294,15.7441,0.0130245,-0.22972,0.109249,-0.00109845,0
2522551,37713,31,18,41.5213306974729,0.0928006116949454,15.7152,0.0325355,-0.227999,0.118156,1.75816e-05,0
2522604,37714,31,18,42.1025385723162,0.0956603906244648,15.693,0.00950609,-0.244493,0.100635,0.000761387,0
2522651,37714,31,18,42.686669146205,0.0985851895708185,15.675,0.0375256,-0.260728,0.114058,0.00158109,0
2522704,37716,31,18,43.273722350337,0.101575950536632,15.6587,0.0364216,-0.259637,0.110701,0.00232697,0
2522751,37716,31,18,43.8636975755174,0.104633735897456,15.6554,0.0345517,-0.257237,0.107031,0.00281393,0
2522804,37718,31,18,44.4565939163277,0.107759649326119,15.6285,0.0115225,-0.28014,0.0905453,0.00320797,0
2522851,37719,31,18,45.0524101684202,0.110954775362266,15.6113,0.0376364,-0.286982,0.10392,0.00372121,0
2522904,37719,31,18,45.6511448716783,0.114220265182392,15.5989,0.0442956,-0.289865,0.106184,0.00404023,0
2522951,37720,31,18,46.2527962685193,0.117557273056277,15.5931,0.0688786,-0.293737,0.119005,0.00453518,0
2523004,37721,32,18,46.8573622737249,0.120966989674731,15.5837,0.0670687,-0.283067,0.115886,0.0050666,0
2523051,37722,32,18,47.4648405321921,0.124450518595578,15.5632,0.100459,-0.279189,0.132932,0.00577541,0
2523104,37723,32,18,48.0752287069331,0.128009148016613,15.5401,0.158086,-0.289554,0.165913,0.00702032,0
2523151,37724,32,18,48.6885238071135,0.131644053817616,15.5066,0.212384,-0.302489,0.195899,0.00866933,0
2523204,37725,32,18,49.3047225381558,0.135356389908545,15.4911,0.211741,-0.293622,0.1902,0.00992859,0
2523251,37726,32,18,49.9238210225175,0.139147279997858,15.4764,0.269404,-0.29315,0.219445,0.0115143,0
2523304,37727,32,18,50.5458153469907,0.143017865277224,15.4608,0.302596,-0.286162,0.233554,0.0137817,0
2523351,37728,32,18,51.170701299665,0.146969223760242,15.4503,0.311373,-0.274119,0.231588,0.0158616,0
2523404,37729,32,18,51.7984743437625,0.151002418379232,15.4315,0.271434,-0.291929,0.199814,0.0169637,0
2523451,37730,32,18,52.4291296373929,0.155118461269707,15.4146,0.312016,-0.296937,0.21799,0.0182616,0
2523504,37731,32,18,53.0626620484478,0.159318340625665,15.397,0.284894,-0.290026,0.194497,0.0192917,0
2523551,37732,32,18,53.6990661326386,0.163603059765485,15.4772,0.14943,-0.270633,0.106412,0.0173363,0
2523604,37733,32,18,54.3383358432455,0.167973583921442,15.5243,0.0648173,-0.244893,0.0538407,0.015358,0
2523651,37734,32,18,54.9804654366772,0.172430874571631,15.5496,0.0434859,-0.209196,0.0412719,0.0121654,0
2523704,37735,32,18,55.6254488163004,0.176975943451777,15.585,0.0292158,-0.197463,0.0330364,0.0102609,0
2523751,37736,32,18,56.2732793370489,0.181609702591621,15.5303,0.0663585,-0.185545,0.0577604,0.00907571,0
2523804,37737,32,18,56.9239497607993,0.186333013796841,15.5215,0.037015,-0.182798,0.0411653,0.00700275,0
2523851,37738,32,18,57.5441443086233,0.191146783069386,15.4878,0.0325869,-0.195602,0.0401309,0.00639536,0
2523904,37739,32,18,58.1614449099743,0.196051943209306,15.5089,0.0122734,-0.191393,0.0272926,0.00502454,0
2523951,37740,32,18,58.7751511735292,0.201049399874012,15.5053,0.0109799,-0.175329,0.02934,0.0032274,0
2524004,37741,32,18,59.3845284399284,0.206140053674791,15.4962,0.0159097,-0.174718,0.0335737,0.00190709,0
2524051,37742,31,18,59.9888143110302,0.211324818554788,15.4754,0.0165231,-0.160502,0.0337528,0.0015813,0
2524104,37743,31,18,60.5872262547229,0.2166045919199,15.5075,0.0178172,-0.15251,0.0324449,0.000955743,0
2524151,37743,31,18,61.178970175928,0.221980249890483,15.5152,-0.00187739,-0.132848,0.020562,-0.000172761,0
2524204,37744,31,18,61.7632497149303,0.227452683889566,15.5322,-0.021843,-0.110375,0.00692041,-0.00129174,0
2524251,37745,31,18,62.3392763293214,0.233022830007991,15.5425,-0.0924478,-0.102407,-0.0372575,-0.00257544,0
2524304,37746,31,18,62.9062786842824,0.238691522296958,15.5951,-0.127326,-0.0867104,-0.0600901,-0.00422286,0
2524351,37747,31,18,63.4635129320304,0.244459517725943,15.6089,-0.144176,-0.0962648,-0.0667092,-0.00659223,0
2524404,37748,31,18,64.0102722838673,0.249983909107055,15.6031,-0.132498,-0.0726811,-0.0545542,-0.00827132,0
2524451,37749,31,18,64.5458959316413,0.255514625990224,15.5932,-0.14503,-0.0465129,-0.0613649,-0.00914174,0
2524504,37750,31,18,65.0697770860023,0.261034933392105,15.6537,-0.0919932,-0.0259882,-0.0223674,-0.00973704,0
2524551,37751,31,18,65.5813699522451,0.266526841097805,15.6235,-0.0824598,-0.00684305,-0.014722,-0.0100351,0
2524604,37752,31,18,66.0801953888698,0.2719714738804,15.6529,-0.0509876,0.0243514,0.0096167,-0.00957487,0
2524651,37753,31,18,66.5658452395236,0.277349497305224,15.695,-0.0527177,0.0331321,0.00858678,-0.00928083,0
2524704,37754,31,18,67.0379852537076,0.282641654942702,15.7442,-0.01837,0.0302613,0.0327199,-0.00878362,0
2524804,37756,31,18,67.4963566269696,0.287829303942461,15.741,0.0121833,0.0477951,0.0531767,-0.00631838,0
2524851,37757,31,18,67.9407761544747,0.29289481648007,15.7483,-0.0006983,0.0549265,0.0431459,-0.00559939,0
2524904,37758,31,18,68.3711351789122,0.29782219103941,15.7356,-0.000154174,0.0357527,0.0417924,-0.00446881,0
2524951,37759,31,18,68.7873970709148,0.302597195785843,15.7546,0.0169812,0.0271224,0.0527902,-0.00379761,0
2525004,37760,31,18,69.1895951553509,0.307207988523439,15.751,0.0178254,0.0243522,0.0523315,-0.0028253,0
2525051,37761,31,18,69.5778273861137,0.311645068765421,15.7567,-0.000578765,0.0582325,0.0368841,-0.0025829,0
2525104,37762,31,18,69.9522529483999,0.315901444565057,15.7655,0.00616294,0.0769215,0.0394244,-0.0017199,0
2525151,37763,31,18,70.3130869937659,0.319972682796061,15.7898,0.0301829,0.0875186,0.0550797,-0.00109877,0
2525204,37764,31,18,70.6605955045987,0.323856763727112,15.8084,0.0257045,0.15115,0.0502759,-0.00033975,0
2525251,37765,31,18,70.9950901079604,0.327553944937922,15.8157,0.00377334,0.164534,0.0329604,6.98979e-05,0
2525304,37765,31,18,71.3169229334672,0.331066549795169,15.8343,-0.000329247,0.197696,0.0281836,0.000385853,0
2525351,37766,31,18,71.6264816941878,0.334398744790928,15.8463,0.00743098,0.194867,0.0323194,0.000628432,0
2525404,37767,31,18,71.9241850479034,0.337556271856307,15.843,0.00982448,0.199497,0.0331206,0.00083048,0
2525451,37768,31,18,72.2104788318521,0.340546214384454,15.8395,-0.0107231,0.172231,0.017297,0.00067689,0
2525504,37769,31,18,72.4858308157299,0.343376838139065,15.8594,-0.0505811,0.18815,-0.0100788,0.000219545,0
